dr_asset_id,dr_discharge,dr_jurisdiction,dr_lat,dr_lon,dr_owner,dr_subtype,dr_subwatershed,dr_type
VSL_1055,Spring Lake / Norris Creek,Village of Spring Lake DPW,43.0791542263,-86.1891490365,Village of Spring Lake DPW,15.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
OCRC_419,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0501494926,-86.1892492474,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_418,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.050018944399994,-86.1893688354,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3031,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.074115605500005,-86.1895054715,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3083,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0703974323,-86.1895153263,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3084,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0704902402,-86.1895156827,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3089,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.072446803599995,-86.1895850901,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_417,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0503680217,-86.18959029370001,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3030,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0740189191,-86.1896394661,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_416,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0502253089,-86.18972576469999,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3085,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.070614972399994,-86.18974801959999,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3086,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0706162671,-86.1898579786,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3088,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.071702667299995,-86.18990022790001,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3087,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0716882591,-86.189900514,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_1054,Spring Lake / Norris Creek,Village of Spring Lake DPW,43.079168716400005,-86.1899012059,Village of Spring Lake DPW,15.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
OCRC_414,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.05091395310001,-86.1904672727,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_1091,Spring Lake / Norris Creek,Village of Spring Lake DPW,43.0790503178,-86.1904775188,Village of Spring Lake DPW,15.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
OCRC_415,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.050751149300005,-86.19051768790001,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_1074,Spring Lake / Norris Creek,Village of Spring Lake DPW,43.0772017489,-86.1905892898,Village of Spring Lake DPW,15.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VSL_3054,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.075643678999995,-86.19062072850001,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_1073,Spring Lake / Norris Creek,Village of Spring Lake DPW,43.07719982,-86.1906858552,Village of Spring Lake DPW,15.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VSL_3055,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0755378636,-86.190697531,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3051,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.075558808500006,-86.19116868459999,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3028,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0740320141,-86.19120913430001,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_413,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0513618771,-86.1912146772,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3029,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0741300141,-86.19122175790001,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3050,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0759581179,-86.1912329078,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3052,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0754778412,-86.1912826183,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3016,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.072907633599996,-86.19128555379999,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3014,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0727031669,-86.1912876997,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_412,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.051231739799995,-86.19130828729999,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3049,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0759566376,-86.19137734969999,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3053,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0754779913,-86.19138319940001,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3015,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0729079564,-86.1913932083,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_411,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.051714590699994,-86.191806595,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_410,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0516095627,-86.1919691666,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3027,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.07403362310001,-86.1925050792,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3013,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0728656001,-86.1925108224,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3026,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.074121928800004,-86.19257354370001,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_409,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0522262321,-86.1925916383,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3011,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.07287104899999,-86.1926916067,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_408,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0520858972,-86.1927271768,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3012,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0727608366,-86.1927450317,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3036,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.075659993100004,-86.1931868076,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3034,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0741265583,-86.1932313792,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3025,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0740455463,-86.19325532629999,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3035,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.07412794020001,-86.19333807139999,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3037,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.075563224899994,-86.1934045317,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_407,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.052926775900005,-86.19378186620001,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3047,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0748263744,-86.19384649950001,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3048,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0748924831,-86.1938477867,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_406,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0528130988,-86.193888955,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_405,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0527476672,-86.19395848799999,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_403,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0531010295,-86.19405990950001,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3024,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0740521116,-86.1940824258,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_404,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0527594736,-86.1941147715,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_430,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.052892721499994,-86.1941252132,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3041,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0755502816,-86.19428213239999,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3040,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0755668765,-86.19440602350001,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3039,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0758052234,-86.1944085453,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3038,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.075663686999995,-86.1944102611,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3023,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0740580326,-86.1949188818,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3009,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.072862665200006,-86.19495220649999,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3010,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0727671007,-86.1949524115,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3042,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0757182219,-86.1950128734,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3043,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0757220697,-86.1951228306,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3022,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.074143149799994,-86.1952559079,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3021,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0740613125,-86.1952601658,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3020,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0741458786,-86.1955755332,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3046,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0749632124,-86.1956232408,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3044,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0747489957,-86.19562492610001,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3017,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0730037998,-86.1956354576,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3045,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0748016475,-86.1957582144,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3018,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.07300268229999,-86.1957658869,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3019,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0738725376,-86.19577089149999,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3006,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.074668257700004,-86.1970392158,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3005,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0747503651,-86.1970404455,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3001,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.073843896099994,-86.1970442051,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3002,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0737676345,-86.19704627540001,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_1052,Spring Lake / Norris Creek,Village of Spring Lake DPW,43.079287164700006,-86.19706673700001,Village of Spring Lake DPW,15.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VSL_3007,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0756866761,-86.197085815,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_1081,Spring Lake / Norris Creek,Village of Spring Lake DPW,43.077049608100005,-86.197112859,Village of Spring Lake DPW,15.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VSL_1053,Spring Lake / Norris Creek,Village of Spring Lake DPW,43.0792827067,-86.1971997425,Village of Spring Lake DPW,15.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VSL_1082,Spring Lake / Norris Creek,Village of Spring Lake DPW,43.077053225,-86.1972073103,Village of Spring Lake DPW,15.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VSL_1083,Spring Lake / Norris Creek,Village of Spring Lake DPW,43.0770529749,-86.1972217942,Village of Spring Lake DPW,15.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VSL_3008,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0756851942,-86.19726503860001,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_4040,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.074751466,-86.19730520190001,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_4041,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.07467240890001,-86.1973070316,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3003,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.073845373100006,-86.19731169110001,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_3004,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.073770791499996,-86.1973121856,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_4003,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.076231,-86.1974357249,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_4044,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0752144365,-86.1975646439,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_4002,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0762056502,-86.19762211700001,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_4001,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0762162842,-86.1982685989,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_1040,Spring Lake / Norris Creek,Village of Spring Lake DPW,43.079569362600004,-86.1984355104,Village of Spring Lake DPW,15.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VSL_4005,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0762191236,-86.19862553829999,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_4006,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0759725837,-86.19863609309999,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_4026,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0755734337,-86.1987776159,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_4042,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.074752277799995,-86.19878117409999,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_4043,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.074669399499996,-86.19878201559999,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_1048,Spring Lake / Norris Creek,Village of Spring Lake DPW,43.0777264921,-86.1988013169,Village of Spring Lake DPW,15.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VSL_1041,Spring Lake / Norris Creek,Village of Spring Lake DPW,43.078940008400004,-86.1988033473,Village of Spring Lake DPW,15.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VSL_4025,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.075725157200004,-86.1988255149,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_4021,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.076302355200006,-86.19883307370002,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_1044,Spring Lake / Norris Creek,Village of Spring Lake DPW,43.0784374766,-86.1988339424,Village of Spring Lake DPW,15.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VSL_1046,Spring Lake / Norris Creek,Village of Spring Lake DPW,43.077905191199996,-86.1988371469,Village of Spring Lake DPW,15.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VSL_1038,Spring Lake / Norris Creek,Village of Spring Lake DPW,43.0800018483,-86.198934995,Village of Spring Lake DPW,15.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VSL_1045,Spring Lake / Norris Creek,Village of Spring Lake DPW,43.0784357628,-86.1989439314,Village of Spring Lake DPW,15.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VSL_1047,Spring Lake / Norris Creek,Village of Spring Lake DPW,43.077902626400004,-86.1989462848,Village of Spring Lake DPW,15.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VSL_1039,Spring Lake / Norris Creek,Village of Spring Lake DPW,43.0797014729,-86.1989501846,Village of Spring Lake DPW,15.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VSL_4024,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0757252607,-86.1989579028,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_4004,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0763824913,-86.1989769977,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_4020,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0762643979,-86.1989788944,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_4022,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0757531117,-86.19897898299999,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_1043,Spring Lake / Norris Creek,Village of Spring Lake DPW,43.07883934229999,-86.19898400940001,Village of Spring Lake DPW,15.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VSL_1042,Spring Lake / Norris Creek,Village of Spring Lake DPW,43.078934384899995,-86.1989855065,Village of Spring Lake DPW,15.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VSL_1049,Spring Lake / Norris Creek,Village of Spring Lake DPW,43.0777274345,-86.1989902973,Village of Spring Lake DPW,15.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VSL_4019,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.076279875299996,-86.19927703280001,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_4023,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0758183615,-86.19938741760001,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_4018,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0760096819,-86.1996509288,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_4017,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.076278628800004,-86.19965576,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_4016,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.076279819700005,-86.200382301,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_4014,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0756723258,-86.2005082201,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_4013,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0755625683,-86.2005249973,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_4015,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0760083451,-86.2005976943,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_4012,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0756605202,-86.20080269709999,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_1030,Spring Lake / Norris Creek,Village of Spring Lake DPW,43.0776912167,-86.20183719049999,Village of Spring Lake DPW,15.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VSL_1029,Spring Lake / Norris Creek,Village of Spring Lake DPW,43.077910779300005,-86.20183860530001,Village of Spring Lake DPW,15.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VSL_4010,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0757162774,-86.2018418949,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_4009,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0755053847,-86.2018468149,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_4007,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0750508353,-86.20186472469999,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_1028,Spring Lake / Norris Creek,Village of Spring Lake DPW,43.0779115079,-86.2019480926,Village of Spring Lake DPW,15.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VSL_4011,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.075716645600004,-86.20194999639999,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_4008,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0750514962,-86.2019616866,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_1027,Spring Lake / Norris Creek,Village of Spring Lake DPW,43.077758539499996,-86.2029740851,Village of Spring Lake DPW,15.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VSL_1025,Spring Lake / Norris Creek,Village of Spring Lake DPW,43.07785640350001,-86.20298159120001,Village of Spring Lake DPW,15.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VSL_4030,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.075671927399995,-86.20301190469999,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_4029,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.075500415200004,-86.2030768691,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_4031,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.075732539200004,-86.2032036433,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_1024,Spring Lake / Norris Creek,Village of Spring Lake DPW,43.0778585197,-86.2033447348,Village of Spring Lake DPW,15.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VSL_1026,Spring Lake / Norris Creek,Village of Spring Lake DPW,43.0777605046,-86.2033480059,Village of Spring Lake DPW,15.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
OCRC_384,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0085782091,-86.2035621024,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
